record_id	record_kind	source_language	context	pointer_index	pointer_rom_offset	jp_pointer_cpu	en_pointer_cpu	jp_rom_offset	en_rom_offset	jp_window_end	en_window_end	jp_first_ff_end	en_first_ff_end	jp_raw_bytes	en_raw_bytes	jp_text	en_text	target_scope	target_references	structural_confidence	notes
EN-PRE-068	ff_delimited	english	Bank 1 pre-pointer text area						0x058C4		0x058C9		0x058C9		8B 8F 94 81 FF		KOTA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-069	ff_delimited	english	Bank 1 pre-pointer text area						0x058C9		0x058EC		0x058EC		94 93 95 84 81 89 8E 8F 93 95 95 8D 85 94 81 95 93 95 8B 85 8D 81 8E 87 8F 8E 85 8E 8B 89 8B 95 92 8F FF		TSUDAINOSUUMETAUSUKEMANGONENKIKURO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-070	ff_delimited	english	Bank 1 pre-pointer text area						0x058EC		0x058F1		0x058F1		94 85 88 81 FF		TEHA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-071	ff_delimited	english	Bank 1 pre-pointer text area						0x058F1		0x05900		0x05900		93 85 8E 82 85 93 85 8E 90 81 88 8F 8D 85 FF		SENBESENPAHOME<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-072	ff_delimited	english	Bank 1 pre-pointer text area						0x05900		0x05905		0x05905		94 81 88 81 FF		TAHA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-073	ff_delimited	english	Bank 1 pre-pointer text area						0x05905		0x0590F		0x0590F		8B 89 83 88 89 8E 85 94 81 FF		KICHINETA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-074	ff_delimited	english	Bank 1 pre-pointer text area						0x0590F		0x05914		0x05914		94 81 87 8F FF		TAGO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-075	ff_delimited	english	Bank 1 pre-pointer text area						0x05914		0x0591E		0x0591E		8D 81 8E 90 85 8B 85 94 81 FF		MANPEKETA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-076	ff_delimited	english	Bank 1 pre-pointer text area						0x0591E		0x05928		0x05928		8B 95 8E 8B 89 8D 8F 8D 8F FF		KUNKIMOMO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-077	ff_delimited	english	Bank 1 pre-pointer text area						0x05928		0x0592D		0x0592D		94 81 8E 85 FF		TANE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-078	ff_delimited	english	Bank 1 pre-pointer text area						0x0592D		0x05932		0x05932		88 85 8B 8F FF		HEKO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-079	ff_delimited	english	Bank 1 pre-pointer text area						0x05932		0x05941		0x05941		8D 81 94 81 81 8D 85 88 85 89 8D 81 93 95 FF		MATAAMEHEIMASU<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-080	ff_delimited	english	Bank 1 pre-pointer text area						0x05941		0x05946		0x05946		95 8E 8A 89 FF		UNJI<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-081	ff_delimited	english	Bank 1 pre-pointer text area						0x05946		0x0594B		0x0594B		8D 8F 8E 8F FF		MONO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-082	ff_delimited	english	Bank 1 pre-pointer text area						0x0594B		0x0595A		0x0595A		84 85 8E 93 95 95 8D 85 93 89 8D 81 87 8F FF		DENSUUMESIMAGO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-083	ff_delimited	english	Bank 1 pre-pointer text area						0x0595A		0x0595F		0x0595F		92 81 88 81 FF		RAHA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-084	ff_delimited	english	Bank 1 pre-pointer text area						0x0595F		0x0596E		0x0596E		8D 8F 88 85 89 93 85 8E 92 8F 83 88 8F 95 FF		MOHEISENROCHOU<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-085	ff_delimited	english	Bank 1 pre-pointer text area						0x0596E		0x05972		0x05972		8B 81 8E FF		KAN<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-086	ff_delimited	english	Bank 1 pre-pointer text area						0x05972		0x05973		0x05973		FF		<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-087	ff_delimited	english	Bank 1 pre-pointer text area						0x05973		0x05982		0x05982		8B 81 8E 90 81 89 8D 8F 88 81 8D 89 8E 8F FF		KANPAIMOHAMINO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-088	ff_delimited	english	Bank 1 pre-pointer text area						0x05982		0x0598C		0x0598C		8B 81 8E 94 81 86 95 8E 85 FF		KANTAFUNE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-089	ff_delimited	english	Bank 1 pre-pointer text area						0x0598C		0x05996		0x05996		8B 81 8E 93 95 93 95 8A 89 FF		KANSUSUJI<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-090	ff_delimited	english	Bank 1 pre-pointer text area						0x05996		0x059A0		0x059A0		93 89 83 88 89 95 93 88 89 FF		SICHIUSHI<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-091	ff_delimited	english	Bank 1 pre-pointer text area						0x059A0		0x059AA		0x059AA		92 8F 88 85 89 8B 8F 8D 85 FF		ROHEIKOME<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-092	ff_delimited	english	Bank 1 pre-pointer text area						0x059AA		0x059B9		0x059B9		87 8F 82 85 85 9A 85 8E 8A 89 93 95 8E 85 FF		GOBEEZENJISUNE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-093	ff_delimited	english	Bank 1 pre-pointer text area						0x059B9		0x059BE		0x059BE		8B 89 8E 85 FF		KINE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-094	ff_delimited	english	Bank 1 pre-pointer text area						0x059BE		0x059C3		0x059C3		93 95 9A 95 FF		SUZU<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-095	ff_delimited	english	Bank 1 pre-pointer text area						0x059C3		0x059CD		0x059CD		89 8E 85 8D 8F 88 81 94 81 FF		INEMOHATA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-096	ff_delimited	english	Bank 1 pre-pointer text area						0x059CD		0x059DC		0x059DC		95 8E 8F 8D 81 99 81 85 8E 8F 8E 85 8B 89 FF		UNOMAYAENONEKI<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-097	ff_delimited	english	Bank 1 pre-pointer text area						0x059DC		0x05A81		0x05A81		6A 9A 6A 9A 71 9A 78 9A 7E 9A 85 9A 8E 9A 95 9A 9D 9A A3 9A AB 9A B2 9A BB 9A C1 9A C9 9A D2 9A DB 9A E4 9A EC 9A F4 9A FB 9A 03 9B 0B 9B 14 9B 1C 9B 25 9B 2D 9B 34 9B 39 9B 3E 9B 43 9B 48 9B 4C 9B 51 9B 59 9B 5F 9B 68 9B 6F 9B 75 9B 7B 9B 84 9B 8A 9B 92 9B 99 9B A1 9B A9 9B AF 9B B8 9B C0 9B C6 9B CD 9B D4 9B D9 9B E1 9B E7 9B EE 9B F5 9B FC 9B 04 9C 09 9C 0F 9C 15 9C 1E 9C 26 9C 2F 9C 35 9C 3D 9C 44 9C 4B 9C 52 9C 59 9C 62 9C 6B 9C 74 9C 7D 9C 85 9C 8C 9C 95 9C 9C 9C 8D BA 86 89 93 94 FF		<6A>Z<6A>Z<71>Z<78>Z<7E>ZEZNZUZ<9D>Z<A3>Z<AB>Z<B2>Z<BB>Z<C1>Z<C9>Z<D2>Z<DB>Z<E4>Z<EC>Z<F4>Z<FB>Z<03><9B><0B><9B><14><9B><1C><9B><25><9B><2D><9B><34><9B><39><9B><3E><9B><43><9B><48><9B><4C><9B><51><9B><59><9B><5F><9B><68><9B><6F><9B><75><9B><7B><9B>D<9B>J<9B>R<9B>Y<9B><A1><9B><A9><9B><AF><9B><B8><9B><C0><9B><C6><9B><CD><9B><D4><9B><D9><9B><E1><9B><E7><9B><EE><9B><F5><9B><FC><9B><04><9C><09><9C><0F><9C><15><9C><1E><9C><26><9C><2F><9C><35><9C><3D><9C><44><9C><4B><9C><52><9C><59><9C><62><9C><6B><9C><74><9C><7D><9C>E<9C>L<9C>U<9C><9C><9C>M<BA>FIST<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-098	ff_delimited	english	Bank 1 pre-pointer text area						0x05A81		0x05A88		0x05A88		8D BA 8B 89 83 8B FF		M<BA>KICK<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-099	ff_delimited	english	Bank 1 pre-pointer text area						0x05A88		0x05A8E		0x05A8E		8D BA 97 90 8E FF		M<BA>WPN<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-100	ff_delimited	english	Bank 1 pre-pointer text area						0x05A8E		0x05A95		0x05A95		85 BA 94 8F 92 90 FF		E<BA>TORP<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-101	ff_delimited	english	Bank 1 pre-pointer text area						0x05A95		0x05A9E		0x05A9E		8E BA 81 94 94 81 83 8B FF		N<BA>ATTACK<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-102	ff_delimited	english	Bank 1 pre-pointer text area						0x05A9E		0x05AA5		0x05AA5		8D BA 86 95 8D 89 FF		M<BA>FUMI<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-103	ff_delimited	english	Bank 1 pre-pointer text area						0x05AA5		0x05AAD		0x05AAD		88 BA 87 95 81 92 84 FF		H<BA>GUARD<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-104	ff_delimited	english	Bank 1 pre-pointer text area						0x05AAD		0x05AB3		0x05AB3		93 83 92 85 97 FF		SCREW<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-105	ff_delimited	english	Bank 1 pre-pointer text area						0x05AB3		0x05ABB		0x05ABB		94 8F 92 8E 81 84 8F FF		TORNADO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-106	ff_delimited	english	Bank 1 pre-pointer text area						0x05ABB		0x05AC2		0x05AC2		93 BA 94 8F 92 90 FF		S<BA>TORP<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-107	ff_delimited	english	Bank 1 pre-pointer text area						0x05AC2		0x05ACB		0x05ACB		88 85 8C 89 83 90 94 92 FF		HELICPTR<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-108	ff_delimited	english	Bank 1 pre-pointer text area						0x05ACB		0x05AD1		0x05AD1		84 92 89 8C 8C FF		DRILL<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-109	ff_delimited	english	Bank 1 pre-pointer text area						0x05AD1		0x05AD9		0x05AD9		93 8C 81 90 B8 93 90 FF		SLAP<B8>SP<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-110	ff_delimited	english	Bank 1 pre-pointer text area						0x05AD9		0x05AE2		0x05AE2		84 81 87 87 92 B8 93 90 FF		DAGGR<B8>SP<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-111	ff_delimited	english	Bank 1 pre-pointer text area						0x05AE2		0x05AEB		0x05AEB		88 85 81 84 82 95 94 94 FF		HEADBUTT<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-112	ff_delimited	english	Bank 1 pre-pointer text area						0x05AEB		0x05AF4		0x05AF4		82 8D 90 8B 8E 81 92 94 FF		BMPKNART<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-113	ff_delimited	english	Bank 1 pre-pointer text area						0x05AF4		0x05AFC		0x05AFC		8D BA 86 89 93 94 BC FF		M<BA>FIST<BC><FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-114	ff_delimited	english	Bank 1 pre-pointer text area						0x05AFC		0x05B04		0x05B04		8D BA 8B 89 83 8B BC FF		M<BA>KICK<BC><FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-115	ff_delimited	english	Bank 1 pre-pointer text area						0x05B04		0x05B0B		0x05B0B		93 83 92 85 97 BC FF		SCREW<BC><FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-116	ff_delimited	english	Bank 1 pre-pointer text area						0x05B0B		0x05B13		0x05B13		8D 81 93 93 81 87 85 FF		MASSAGE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-117	ff_delimited	english	Bank 1 pre-pointer text area						0x05B13		0x05B1B		0x05B1B		82 89 87 82 81 8E 87 FF		BIGBANG<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-118	ff_delimited	english	Bank 1 pre-pointer text area						0x05B1B		0x05B24		0x05B24		97 81 92 90 93 88 8F 94 FF		WARPSHOT<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-119	ff_delimited	english	Bank 1 pre-pointer text area						0x05B24		0x05B2C		0x05B2C		84 85 86 8C 85 83 94 FF		DEFLECT<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-120	ff_delimited	english	Bank 1 pre-pointer text area						0x05B2C		0x05B35		0x05B35		8D BA 8B 89 95 8B 89 95 FF		M<BA>KIUKIU<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-121	ff_delimited	english	Bank 1 pre-pointer text area						0x05B35		0x05B3D		0x05B3D		8D BA 93 97 89 8E 87 FF		M<BA>SWING<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-122	ff_delimited	english	Bank 1 pre-pointer text area						0x05B3D		0x05B44		0x05B44		90 89 83 8B 8C 85 FF		PICKLE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-123	ff_delimited	english	Bank 1 pre-pointer text area						0x05B44		0x05B49		0x05B49		8D 85 81 8C FF		MEAL<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-124	ff_delimited	english	Bank 1 pre-pointer text area						0x05B49		0x05B4E		0x05B4E		93 8F 82 81 FF		SOBA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-125	ff_delimited	english	Bank 1 pre-pointer text area						0x05B4E		0x05B53		0x05B53		95 84 8F 8E FF		UDON<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-126	ff_delimited	english	Bank 1 pre-pointer text area						0x05B53		0x05B58		0x05B58		93 8F 95 90 FF		SOUP<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-127	ff_delimited	english	Bank 1 pre-pointer text area						0x05B58		0x05B5C		0x05B5C		89 8D 8F FF		IMO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-128	ff_delimited	english	Bank 1 pre-pointer text area						0x05B5C		0x05B61		0x05B61		86 89 93 88 FF		FISH<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-129	ff_delimited	english	Bank 1 pre-pointer text area						0x05B61		0x05B69		0x05B69		94 85 8E 90 95 92 81 FF		TENPURA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-130	ff_delimited	english	Bank 1 pre-pointer text area						0x05B69		0x05B6F		0x05B6F		84 81 8E 87 8F FF		DANGO<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-131	ff_delimited	english	Bank 1 pre-pointer text area						0x05B6F		0x05B78		0x05B78		92 89 83 85 82 81 8C 8C FF		RICEBALL<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-132	ff_delimited	english	Bank 1 pre-pointer text area						0x05B78		0x05B7F		0x05B7F		8D 81 8E 8A 95 95 FF		MANJUU<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-133	ff_delimited	english	Bank 1 pre-pointer text area						0x05B7F		0x05B85		0x05B85		93 95 93 88 89 FF		SUSHI<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-134	ff_delimited	english	Bank 1 pre-pointer text area						0x05B85		0x05B8B		0x05B8B		93 81 8C 96 85 FF		SALVE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-135	ff_delimited	english	Bank 1 pre-pointer text area						0x05B8B		0x05B94		0x05B94		90 8F 95 8C 94 89 83 85 FF		POULTICE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-136	ff_delimited	english	Bank 1 pre-pointer text area						0x05B94		0x05B9A		0x05B9A		94 8F 8E 89 83 FF		TONIC<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-137	ff_delimited	english	Bank 1 pre-pointer text area						0x05B9A		0x05BA2		0x05BA2		26 94 8F 99 81 8D 81 FF		<26>TOYAMA<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-138	ff_delimited	english	Bank 1 pre-pointer text area						0x05BA2		0x05BA9		0x05BA9		85 8C 89 98 89 92 FF		ELIXIR<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-139	ff_delimited	english	Bank 1 pre-pointer text area						0x05BA9		0x05BB1		0x05BB1		2A 83 8F 94 94 8F 8E FF		<2A>COTTON<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-140	ff_delimited	english	Bank 1 pre-pointer text area						0x05BB1		0x05BB9		0x05BB9		27 83 8F 94 94 8F 8E FF		<27>COTTON<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-141	ff_delimited	english	Bank 1 pre-pointer text area						0x05BB9		0x05BBF		0x05BBF		24 8C 8F 8E 87 FF		<24>LONG<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
EN-PRE-142	ff_delimited	english	Bank 1 pre-pointer text area						0x05BBF		0x05BC8		0x05BC8		28 8F 82 93 83 85 8E 85 FF		<28>OBSCENE<FF>	pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
