id	pointer_index	pointer_rom_offset	prg_bank	jp_pointer_cpu	en_pointer_cpu	jp_rom_offset	en_rom_offset	jp_length	en_length	jp_bytes	en_bytes	english_reference	target_scope	english_pointer_changed	conservative_catalog_status	korean_work_status	screen_context	route_requirement	notes
PTR-220	220	0x05F8C	1	0xB582	0xB5C7	0x07592	0x075D7	26	34	88 96 85 88 AE 99 00 0C 10 82 09 87 10 A6 F8 0E AE 82 AE 8C B6 83 0A 83 CA FF	84 8F 97 8E 94 8F 97 8E 00 93 90 85 83 89 81 8C CB F8 88 81 89 8C B9 00 86 89 87 88 94 85 92 93 CA FF	DOWNTOWN<00>SPECIAL<CB><F8>HAIL<B9><00>FIGHTERS<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-221	221	0x05F8E	1	0xB59C	0xB5E9	0x075AC	0x075F9	8	12	5D AE 5D AE 5D AE CB FF	8D 85 85 94 00 95 93 00 89 8E CB FF	MEET<00>US<00>IN<CB><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-222	222	0x05F90	1	0xB5A4	0xB5F5	0x075B4	0x07605	38	42	8D A9 06 0C A4 00 8B AE 0A 88 B1 00 82 91 99 B3 AE F8 9C 0C 99 B3 00 A4 9F B4 00 CB 82 A6 B3 B4 00 5D AE 5D AE FF	93 95 92 95 87 81 CB 8C 81 8E 84 00 8F 86 00 8D 99 93 94 85 92 99 CB F8 88 8F 8D 85 00 8F 86 00 8D 94 BA 00 86 95 8A 89 BA FF	SURUGA<CB>LAND<00>OF<00>MYSTERY<CB><F8>HOME<00>OF<00>MT<BA><00>FUJI<BA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-223	223	0x05F92	1	0xB5CA	0xB61F	0x075DA	0x0762F	23	23	83 8C 85 00 81 A7 95 A0 B0 00 14 87 B7 83 13 B2 00 AC 90 AF A9 B4 FF	81 83 92 8F 93 93 00 94 88 85 00 92 81 87 89 8E 87 00 93 85 81 CB FF	ACROSS<00>THE<00>RAGING<00>SEA<CB><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-224	224	0x05F94	1	0xB5E1	0xB636	0x075F1	0x07646	31	25	07 A8 96 B5 AF 00 92 A6 82 06 AF AE F8 95 8B 89 96 B5 AF 00 A6 AC 82 B4 00 CB 5D AE 5D AE FF	84 95 94 99 00 83 81 8C 8C 93 CB F8 81 8E 84 00 92 8F 8D 81 8E 83 85 CB FF	DUTY<00>CALLS<CB><F8>AND<00>ROMANCE<CB><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-225	225	0x05F96	1	0xB600	0xB64F	0x07610	0x0765F	16	21	91 B7 82 94 B3 00 8A 82 87 95 AF AE 00 81 B4 FF	8B 95 8E 89 8F B6 93 00 8C 8F 96 85 00 81 97 81 89 94 93 CB FF	KUNIO<B6>S<00>LOVE<00>AWAITS<CB><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-226	226	0x05F98	1	0xB610	0xB664	0x07620	0x07674	28	13	10 93 B2 71 85 B3 71 94 B3 71 8A B3 71 AE F8 5D 5D AE 00 5D AE 5D AE 00 5D AE CA FF	8F 92 00 84 8F 85 93 00 93 88 85 CC FF	OR<00>DOES<00>SHE<CC><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-227	227	0x05F9A	1	0xB62C	0xB671	0x0763C	0x07681	11	8	F0 9A 00 F1 AD 00 92 86 B4 90 FF	95 93 85 84 00 F1 BA FF	USED<00><F1><BA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-228	228	0x05F9C	1	0xB637	0xB679	0x07647	0x07689	31	39	A4 B4 93 B2 AE 00 87 9F 8C 90 AF 00 F4 99 00 88 96 B4 CA F8 82 B7 B3 B4 00 5D AE 5D AE CB FF	81 92 85 00 99 8F 95 00 92 85 81 84 99 00 86 8F 92 F8 94 88 89 93 00 8E 85 97 00 81 92 85 81 CC 00 99 85 81 88 CA FF	ARE<00>YOU<00>READY<00>FOR<F8>THIS<00>NEW<00>AREA<CC><00>YEAH<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-229	229	0x05F9E	1	0xB656	0xB6A0	0x07666	0x076B0	12	9	F0 9A 00 F1 AD 00 AC 90 8C 90 CB FF	F0 00 87 81 96 85 00 F1 FF	<F0><00>GAVE<00><F1><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-230	230	0x05FA0	1	0xB662	0xB6A9	0x07672	0x076B9	11	12	F0 9A 00 F1 AD 00 8D 93 90 CB FF	F0 00 84 92 8F 90 90 85 84 00 F1 FF	<F0><00>DROPPED<00><F1><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-231	231	0x05FA2	1	0xB66D	0xB6B5	0x0767D	0x076C5	17	18	F0 99 00 8D 93 71 90 8D 06 00 81 06 B4 90 CA CA FF	F0 B6 93 00 93 94 81 94 95 93 00 89 93 00 95 90 CA FF	<F0><B6>S<00>STATUS<00>IS<00>UP<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-232	232	0x05FA4	1	0xB67E	0xB6C7	0x0768E	0x076D7	14	15	F0 99 00 F2 06 00 F5 81 06 B4 90 CA CA FF	F0 B6 93 00 F2 00 89 93 00 95 90 00 F5 CA FF	<F0><B6>S<00><F2><00>IS<00>UP<00><F5><CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-233	233	0x05FA6	1	0xB68C	0xB6D6	0x0769C	0x076E6	16	15	F0 99 00 F2 06 00 F5 86 82 9C 88 8C 90 CA CA FF	F0 B6 93 00 F2 00 95 90 00 82 99 00 F5 CA FF	<F0><B6>S<00><F2><00>UP<00>BY<00><F5><CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-234	234	0x05FA8	1	0xB69C	0xB6E5	0x076AC	0x076F5	15	17	F0 99 00 F2 9A 00 8B 82 8A 83 10 B4 CA CA FF	F0 B6 93 00 F2 00 89 93 00 8D 81 98 98 85 84 CA FF	<F0><B6>S<00><F2><00>IS<00>MAXXED<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-235	235	0x05FAA	1	0xB6AB	0xA102	0x076BB	0x06112	13	23	F0 9A 00 F1 AD 00 85 1E 84 90 CA CA FF	F0 00 8C 85 81 92 8E 85 84 00 81 00 94 85 83 88 8E 89 91 95 85 CA FF	<F0><00>LEARNED<00>A<00>TECHNIQUE<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-236	236	0x05FAC	1	0xB6B8	0xB0A6	0x076C8	0x070B6	25	29	82 9F 86 A7 00 8D 93 71 90 8D 81 B4 5C 06 00 C2 1A 82 96 95 A8 9F 8D CD FF	93 94 81 94 95 93 00 8C 85 96 85 8C 93 71 95 90 00 8E 8F 97 00 84 8F 95 82 8C 85 CA FF	STATUS<00>LEVELS<71>UP<00>NOW<00>DOUBLE<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-237	237	0x05FAE	1	0xB6D1	0xB70A	0x076E1	0x0771A	23	25	86 71 8F A9 13 00 8D 87 95 1A 8C B7 96 00 82 14 83 13 87 9F 8D CD FF	95 93 85 00 8D 81 90 00 83 95 92 93 8F 92 00 94 8F 00 94 92 81 96 85 8C FF	USE<00>MAP<00>CURSOR<00>TO<00>TRAVEL<FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-238	238	0x05FB0	1	0xB6E8	0xB723	0x076F8	0x07733	12	12	F0 9A 00 F1 AD 00 9A 0D 8C 90 CB FF	F0 00 92 85 8D 8F 96 85 84 00 F1 FF	<F0><00>REMOVED<00><F1><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-239	239	0x05FB2	1	0xB6F4	0xB72F	0x07704	0x0773F	14	10	F0 9A 00 96 8A 96 8A 8C 93 87 90 CA CA FF	F0 00 93 8D 89 8C 85 93 CA FF	<F0><00>SMILES<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-240	240	0x05FB4	1	0xB702	0xBFE7	0x07712	0x07FF7	20	15	F0 9A 00 86 A7 10 06 00 86 A9 88 95 B4 90 87 06 8C 90 CB FF	F0 00 86 85 8C 94 00 8C 89 87 88 94 85 92 FF	<F0><00>FELT<00>LIGHTER<FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-241	241	0x05FB6	1	0xB716	0xB739	0x07726	0x07749	17	16	8A AA 9A 00 A8 B4 91 95 00 9B 94 94 87 CD CD CD FF	81 00 87 92 85 81 94 00 8D 8F 8D 85 8E 94 CA FF	A<00>GREAT<00>MOMENT<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-242	242	0x05FB8	1	0xB727	0xB0C3	0x07737	0x070D3	26	28	A0 96 92 89 93 82 A9 A3 99 99 00 8A 83 86 06 00 C2 1A 82 96 95 A8 9F 8D CD FF	85 91 95 89 90 8D 85 8E 94 00 93 94 81 94 93 00 8E 8F 97 00 84 8F 95 82 8C 85 CA FF	EQUIPMENT<00>STATS<00>NOW<00>DOUBLE<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-243	243	0x05FBA	1	0xB741	0xBFF9	0x07751	0x08009	11	7	F0 9A 00 91 86 A7 92 87 90 CB FF	F0 00 86 85 8C 8C FF	<F0><00>FELL<FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-244	244	0x05FBC	1	0xB74C	0xBFF6	0x0775C	0x08006	5	3	F1 B4 CA CA FF	F1 CA FF	<F1><CA><FF>	bank1_after_pointer_table	true	missing	structural_unknown_missing_conservative_row	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the complete English-guided pointer map but absent from the conservative catalog; investigate before translation.
PTR-245	245	0x05FBE	1	0xB751	0xBFD4	0x07761	0x07FE4	8	10	F0 82 B4 86 10 B4 CA FF	F0 00 86 81 8D 89 8C 99 CA FF	<F0><00>FAMILY<CA><FF>	bank1_after_pointer_table	true	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-246	246	0x05FC0	1	0xBBF0	0xBBF0	0x07C00	0x07C00	73	73	03 C8 B1 2A 29 0F 9D 35 03 29 08 F0 08 BD 35 03 09 F0 9D 35 03 B1 2A 29 F0 9D 2D 03 C8 4C B1 BB A9 00 8D 86 06 60 30 BC 30 BC 39 BC 4A BC 5B BC 6F BC 78 BC 81 BC 8A BC 93 BC 98 BC 9D BC 30 BC 00 82 4F 00 01 83 4F 00 FF	03 C8 B1 2A 29 0F 9D 35 03 29 08 F0 08 BD 35 03 09 F0 9D 35 03 B1 2A 29 F0 9D 2D 03 C8 4C B1 BB A9 00 8D 86 06 60 30 BC 30 BC 39 BC 4A BC 5B BC 6F BC 78 BC 81 BC 8A BC 93 BC 98 BC 9D BC 30 BC 00 82 4F 00 01 83 4F 00 FF	<03><C8><B1><2A><29><0F><9D><35><03><29><08><F0><08><BD><35><03><09><F0><9D><35><03><B1><2A><29><F0><9D><2D><03><C8><4C><B1><BB><A9><00>MF<06><60><30><BC><30><BC><39><BC><4A><BC><5B><BC><6F><BC><78><BC>A<BC>J<BC>S<BC>X<BC><9D><BC><30><BC><00>B<4F><00><01>C<4F><00><FF>	bank1_after_pointer_table	false	needs_japanese_dialogue_glyph_map	structural_unknown	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the conservative catalog, but Japanese dialogue glyph mapping and screen context are incomplete.
PTR-247	247	0x05FC2	1	0x828B	0x8D00	0x0429B	0x04D10	0	0				bank1_before_pointer_table	true	missing	structural_unknown_missing_conservative_row	unresolved pointer-dialogue context	named route, save state, or cheat state required	Present in the complete English-guided pointer map but absent from the conservative catalog; investigate before translation.
